order_id,customer_id,order_date,product_name,category,quantity,unit_price
ORD-14240,CUST-142,2026-03-22 00:28:59,Jacket,Clothing,1,89.99
ORD-14241,CUST-384,2026-02-15 07:47:44,Puzzle,Toys,3,19.99
ORD-14242,CUST-421,2026-03-30 14:17:37,Mechanical Keyboard,Electronics,1,89.99
ORD-14243,CUST-269,2026-02-23 08:52:57,Mechanical Keyboard,Electronics,1,89.99
ORD-14244,CUST-598,2026-02-17 15:19:40,Tennis Racket,Sports,1,119.99
ORD-14245,CUST-273,2026-04-17 02:08:10,Blender,Home & Garden,4,49.99
ORD-14246,CUST-365,2026-01-23 05:17:34,RC Car,Toys,2,49.99
ORD-14247,CUST-337,2025-12-26 12:46:37,Coffee Maker,Home & Garden,1,69.99
ORD-14248,CUST-311,2026-03-11 16:22:21,Board Game,Toys,3,39.99
ORD-14249,CUST-872,2026-04-20 06:43:02,Jeans,Clothing,1,49.99
ORD-14250,CUST-140,2026-02-12 16:56:35,Board Game,Toys,1,39.99
ORD-14251,CUST-299,2025-12-08 21:29:19,Wireless Earbuds,Electronics,1,49.99
ORD-14252,CUST-126,2026-02-06 21:53:41,Planter,Home & Garden,1,24.99
ORD-14253,CUST-684,2026-03-02 02:15:57,Dumbbells,Sports,2,59.99
ORD-14254,CUST-633,2026-01-05 11:51:06,T-Shirt,Clothing,3,19.99
ORD-14255,CUST-402,2026-03-20 02:02:01,Mechanical Keyboard,Electronics,2,89.99
ORD-14256,CUST-222,2026-04-22 20:38:04,Tennis Racket,Sports,3,119.99
ORD-14257,CUST-605,2026-02-23 01:02:17,Coffee Maker,Home & Garden,1,69.99
ORD-14258,CUST-240,2026-02-09 06:27:04,Coffee Maker,Home & Garden,2,69.99
ORD-14259,CUST-219,2026-02-16 00:06:37,Planter,Home & Garden,3,24.99
ORD-14260,CUST-862,2025-12-25 03:24:45,Sneakers,Clothing,2,79.99
ORD-14261,CUST-434,2026-04-12 05:32:54,Jeans,Clothing,1,49.99
ORD-14262,CUST-382,2026-02-17 23:52:45,Tennis Racket,Sports,2,119.99
ORD-14263,CUST-625,2026-02-14 01:53:38,4K Monitor,Electronics,2,299.99
ORD-14264,CUST-422,2026-03-20 06:15:34,Smartwatch,Electronics,1,149.99
ORD-14265,CUST-822,2026-02-21 17:40:34,Action Figure,Toys,1,14.99
ORD-14266,CUST-671,2026-03-18 23:39:28,Smartwatch,Electronics,4,149.99
ORD-14267,CUST-742,2025-12-08 16:21:20,Wireless Earbuds,Electronics,1,49.99
ORD-14268,CUST-700,2026-04-05 10:25:27,Yoga Mat,Sports,3,29.99
ORD-14269,CUST-325,2026-04-17 15:00:59,Jacket,Clothing,1,89.99
ORD-14270,CUST-255,2026-03-19 01:05:04,Running Shoes,Sports,3,99.99
ORD-14271,CUST-851,2026-04-18 22:13:12,Running Shoes,Sports,1,99.99
ORD-14272,CUST-303,2026-01-03 02:35:47,4K Monitor,Electronics,5,299.99
ORD-14273,CUST-840,2026-02-26 10:24:57,Jacket,Clothing,1,89.99
ORD-14274,CUST-168,2026-03-13 16:47:25,Running Shoes,Sports,1,99.99
ORD-14275,CUST-313,2026-03-11 08:26:03,Jeans,Clothing,1,49.99
ORD-14276,CUST-804,2026-02-16 02:41:39,Coffee Maker,Home & Garden,2,69.99
ORD-14277,CUST-746,2026-02-06 17:21:49,Puzzle,Toys,1,19.99
ORD-14278,CUST-457,2025-12-28 03:57:09,Running Shoes,Sports,1,99.99
ORD-14279,CUST-284,2026-02-14 17:21:27,Blender,Home & Garden,3,49.99
ORD-14280,CUST-399,2026-01-05 15:48:27,Running Shoes,Sports,1,99.99
ORD-14281,CUST-745,2026-03-28 07:31:42,Yoga Mat,Sports,1,29.99
ORD-14282,CUST-656,2026-01-15 07:39:11,Running Shoes,Sports,1,99.99
ORD-14283,CUST-324,2025-12-07 14:57:00,Mechanical Keyboard,Electronics,5,89.99
ORD-14284,CUST-873,2026-03-07 20:10:49,Blender,Home & Garden,1,49.99
ORD-14285,CUST-557,2026-03-12 22:25:38,Tool Set,Home & Garden,1,129.99
ORD-14286,CUST-535,2026-04-11 03:21:14,Mechanical Keyboard,Electronics,1,89.99
ORD-14287,CUST-426,2026-03-10 18:56:25,Mechanical Keyboard,Electronics,1,89.99
ORD-14288,CUST-507,2026-02-07 20:41:30,T-Shirt,Clothing,2,19.99
ORD-14289,CUST-595,2026-04-04 08:41:26,Running Shoes,Sports,2,99.99
ORD-14290,CUST-803,2026-03-06 08:51:24,Sneakers,Clothing,1,79.99
ORD-14291,CUST-374,2025-12-14 17:52:13,Action Figure,Toys,1,14.99
ORD-14292,CUST-518,2026-03-09 11:08:01,Smartwatch,Electronics,1,149.99
ORD-14293,CUST-430,2026-04-14 14:01:36,Coffee Maker,Home & Garden,2,69.99
ORD-14294,CUST-521,2026-02-15 09:05:02,Yoga Mat,Sports,3,29.99
ORD-14295,CUST-535,2026-01-31 01:07:32,Yoga Mat,Sports,1,29.99
ORD-14296,CUST-155,2026-01-01 05:48:02,Coffee Maker,Home & Garden,1,69.99
ORD-14297,CUST-324,2026-01-03 02:40:11,Tool Set,Home & Garden,2,129.99
ORD-14298,CUST-146,2026-02-20 11:25:35,Blender,Home & Garden,1,49.99
ORD-14299,CUST-326,2026-03-12 23:41:14,Puzzle,Toys,3,19.99
ORD-14300,CUST-648,2025-12-15 04:04:11,Jacket,Clothing,2,89.99
ORD-14301,CUST-212,2026-04-17 12:55:57,RC Car,Toys,2,49.99
ORD-14302,CUST-232,2026-03-30 11:30:37,RC Car,Toys,1,49.99
ORD-14303,CUST-839,2026-03-11 22:14:45,Wireless Earbuds,Electronics,3,49.99
ORD-14304,CUST-192,2026-04-06 21:30:08,Tool Set,Home & Garden,4,129.99
ORD-14305,CUST-885,2025-12-15 00:48:16,Board Game,Toys,1,39.99
ORD-14306,CUST-150,2026-02-26 08:36:38,Action Figure,Toys,1,14.99
ORD-14307,CUST-648,2026-03-16 22:38:44,Jacket,Clothing,5,89.99
ORD-14308,CUST-648,2026-04-06 22:00:38,Yoga Mat,Sports,3,29.99
ORD-14309,CUST-334,2026-04-02 09:17:43,Blender,Home & Garden,3,49.99
ORD-14310,CUST-482,2026-01-27 19:25:58,Tool Set,Home & Garden,1,129.99
ORD-14311,CUST-666,2026-04-17 15:51:15,Sneakers,Clothing,4,79.99
ORD-14312,CUST-136,2025-12-27 12:50:50,Wireless Earbuds,Electronics,2,49.99
ORD-14313,CUST-639,2026-04-11 10:47:49,Mechanical Keyboard,Electronics,1,89.99
ORD-14314,CUST-596,2026-04-20 10:16:00,Smartwatch,Electronics,1,149.99
ORD-14315,CUST-408,2026-01-08 19:46:10,Wireless Earbuds,Electronics,1,49.99
ORD-14316,CUST-890,2026-03-27 00:23:44,Sneakers,Clothing,1,79.99
ORD-14317,CUST-867,2025-11-30 04:34:36,Mechanical Keyboard,Electronics,3,89.99
ORD-14318,CUST-486,2026-02-16 16:09:52,Yoga Mat,Sports,1,29.99
ORD-14319,CUST-858,2026-03-03 09:32:31,Coffee Maker,Home & Garden,3,69.99
ORD-14320,CUST-178,2026-03-11 05:20:31,4K Monitor,Electronics,1,299.99
ORD-14321,CUST-820,2026-04-17 04:49:58,Dumbbells,Sports,1,59.99
ORD-14322,CUST-860,2026-03-21 15:30:18,Board Game,Toys,2,39.99
ORD-14323,CUST-255,2026-02-26 22:27:50,Mechanical Keyboard,Electronics,2,89.99
ORD-14324,CUST-500,2026-04-05 00:43:06,Jacket,Clothing,3,89.99
ORD-14325,CUST-419,2026-04-18 13:17:39,Tool Set,Home & Garden,1,129.99
ORD-14326,CUST-861,2025-11-20 19:13:14,Wireless Earbuds,Electronics,1,49.99
ORD-14327,CUST-569,2026-04-21 11:34:41,Jacket,Clothing,1,89.99
ORD-14328,CUST-771,2025-12-16 21:20:38,Puzzle,Toys,1,19.99
ORD-14329,CUST-398,2026-04-05 12:00:45,Dumbbells,Sports,1,59.99
ORD-14330,CUST-516,2026-01-28 08:47:37,Board Game,Toys,1,39.99
ORD-14331,CUST-391,2025-12-29 12:06:00,Board Game,Toys,1,39.99
ORD-14332,CUST-491,2026-02-21 10:35:32,Wireless Earbuds,Electronics,5,49.99
ORD-14333,CUST-845,2026-03-18 12:09:53,Yoga Mat,Sports,5,29.99
ORD-14334,CUST-881,2026-02-13 03:51:30,Board Game,Toys,2,39.99
ORD-14335,CUST-563,2025-12-06 02:37:03,Sneakers,Clothing,1,79.99
ORD-14336,CUST-125,2026-03-13 10:15:11,Yoga Mat,Sports,2,29.99
ORD-14337,CUST-557,2026-04-14 01:16:43,Planter,Home & Garden,1,24.99
ORD-14338,CUST-211,2026-02-13 11:46:05,Blender,Home & Garden,1,49.99
ORD-14339,CUST-745,2026-01-16 18:47:56,4K Monitor,Electronics,1,299.99
ORD-14340,CUST-273,2026-02-21 19:26:34,Jacket,Clothing,3,89.99
ORD-14341,CUST-601,2025-12-03 15:31:56,Puzzle,Toys,1,19.99
ORD-14342,CUST-244,2026-04-06 02:35:16,Yoga Mat,Sports,2,29.99
ORD-14343,CUST-584,2026-04-06 16:31:14,Action Figure,Toys,2,14.99
ORD-14344,CUST-680,2026-03-12 02:07:33,Sneakers,Clothing,1,79.99
ORD-14345,CUST-605,2026-02-09 00:32:55,Coffee Maker,Home & Garden,1,69.99
ORD-14346,CUST-858,2026-04-04 00:54:02,Tool Set,Home & Garden,3,129.99
ORD-14347,CUST-137,2026-03-08 02:55:06,Tool Set,Home & Garden,2,129.99
ORD-14348,CUST-713,2026-04-06 15:32:59,Dumbbells,Sports,3,59.99
ORD-14349,CUST-374,2026-03-17 02:21:35,Jacket,Clothing,2,89.99
ORD-14350,CUST-600,2026-04-02 11:34:43,Board Game,Toys,1,39.99
ORD-14351,CUST-767,2026-03-13 07:44:47,Sneakers,Clothing,1,79.99
ORD-14352,CUST-825,2026-02-17 21:34:56,Running Shoes,Sports,1,99.99
ORD-14353,CUST-857,2026-04-19 05:41:09,4K Monitor,Electronics,4,299.99
ORD-14354,CUST-535,2026-03-06 11:18:34,4K Monitor,Electronics,1,299.99
ORD-14355,CUST-875,2026-03-14 01:55:06,Wireless Earbuds,Electronics,1,49.99
ORD-14356,CUST-866,2026-01-17 14:00:09,Mechanical Keyboard,Electronics,1,89.99
ORD-14357,CUST-548,2026-03-16 10:32:09,Mechanical Keyboard,Electronics,1,89.99
ORD-14358,CUST-534,2026-03-10 03:37:23,Running Shoes,Sports,1,99.99
ORD-14359,CUST-637,2026-01-10 10:47:20,Running Shoes,Sports,1,99.99
ORD-14360,CUST-660,2025-12-08 00:01:50,Dumbbells,Sports,1,59.99
ORD-14361,CUST-403,2026-03-13 23:53:25,Mechanical Keyboard,Electronics,1,89.99
ORD-14362,CUST-401,2026-03-31 08:43:28,Coffee Maker,Home & Garden,1,69.99
ORD-14363,CUST-729,2026-03-04 06:51:59,Planter,Home & Garden,1,24.99
ORD-14364,CUST-269,2026-01-18 18:42:38,T-Shirt,Clothing,1,19.99
ORD-14365,CUST-801,2026-03-21 00:22:51,Jacket,Clothing,3,89.99
ORD-14366,CUST-831,2025-12-15 00:11:10,Planter,Home & Garden,1,24.99
ORD-14367,CUST-357,2026-02-21 17:01:38,Running Shoes,Sports,1,99.99
ORD-14368,CUST-438,2026-01-05 19:35:03,T-Shirt,Clothing,1,19.99
ORD-14369,CUST-832,2026-01-10 08:52:56,Running Shoes,Sports,1,99.99
ORD-14370,CUST-526,2026-01-14 00:30:33,Jeans,Clothing,1,49.99
ORD-14371,CUST-168,2026-02-13 23:55:26,Wireless Earbuds,Electronics,1,49.99
ORD-14372,CUST-292,2025-12-04 18:31:39,Jacket,Clothing,2,89.99
ORD-14373,CUST-650,2026-02-15 14:09:36,Tennis Racket,Sports,1,119.99
ORD-14374,CUST-162,2026-03-02 19:45:20,RC Car,Toys,1,49.99
ORD-14375,CUST-260,2026-02-27 04:44:07,4K Monitor,Electronics,1,299.99
ORD-14376,CUST-672,2026-02-13 10:15:46,Sneakers,Clothing,1,79.99
ORD-14377,CUST-114,2026-04-07 22:49:55,Jacket,Clothing,1,89.99
ORD-14378,CUST-536,2026-01-01 16:21:27,Puzzle,Toys,2,19.99
ORD-14379,CUST-476,2026-03-02 01:33:08,RC Car,Toys,2,49.99
ORD-14380,CUST-360,2025-12-08 21:31:44,Board Game,Toys,1,39.99
ORD-14381,CUST-775,2025-12-12 01:51:34,Jacket,Clothing,1,89.99
ORD-14382,CUST-256,2026-03-10 10:04:06,Mechanical Keyboard,Electronics,2,89.99
ORD-14383,CUST-386,2026-03-09 11:36:56,Jeans,Clothing,1,49.99
ORD-14384,CUST-204,2026-04-11 17:29:14,T-Shirt,Clothing,2,19.99
ORD-14385,CUST-701,2026-03-08 12:08:50,Yoga Mat,Sports,1,29.99
ORD-14386,CUST-890,2026-04-19 09:45:21,Puzzle,Toys,2,19.99
ORD-14387,CUST-854,2025-12-03 18:47:20,RC Car,Toys,2,49.99
ORD-14388,CUST-584,2025-12-20 09:55:31,Jacket,Clothing,1,89.99
ORD-14389,CUST-337,2025-12-01 20:20:50,Jacket,Clothing,1,89.99
ORD-14390,CUST-729,2026-01-10 12:59:26,T-Shirt,Clothing,1,19.99
ORD-14391,CUST-586,2026-03-06 11:46:06,Wireless Earbuds,Electronics,1,49.99
ORD-14392,CUST-153,2026-03-18 16:30:38,T-Shirt,Clothing,1,19.99
ORD-14393,CUST-550,2025-12-02 11:50:52,Dumbbells,Sports,2,59.99
ORD-14394,CUST-434,2026-04-18 03:10:30,Blender,Home & Garden,1,49.99
ORD-14395,CUST-220,2026-04-08 05:56:38,Sneakers,Clothing,1,79.99
ORD-14396,CUST-486,2026-01-31 02:15:46,Yoga Mat,Sports,2,29.99
ORD-14397,CUST-463,2025-12-14 01:42:31,Blender,Home & Garden,3,49.99
ORD-14398,CUST-424,2026-01-07 06:05:18,Action Figure,Toys,1,14.99
ORD-14399,CUST-719,2025-12-28 04:40:57,Jacket,Clothing,5,89.99
ORD-14400,CUST-748,2025-12-27 06:19:40,Coffee Maker,Home & Garden,2,69.99
ORD-14401,CUST-547,2026-03-03 16:23:00,Board Game,Toys,1,39.99
ORD-14402,CUST-811,2026-01-22 07:29:03,Coffee Maker,Home & Garden,2,69.99
ORD-14403,CUST-671,2026-02-09 18:47:34,Dumbbells,Sports,2,59.99
ORD-14404,CUST-282,2026-04-22 02:46:13,Wireless Earbuds,Electronics,3,49.99
ORD-14405,CUST-577,2026-03-22 23:08:40,Planter,Home & Garden,2,24.99
ORD-14406,CUST-318,2026-04-18 09:51:14,RC Car,Toys,1,49.99
ORD-14407,CUST-295,2026-01-01 00:35:10,Yoga Mat,Sports,1,29.99
ORD-14408,CUST-865,2026-02-13 08:00:41,Wireless Earbuds,Electronics,1,49.99
ORD-14409,CUST-469,2026-03-08 03:02:54,Action Figure,Toys,1,14.99
ORD-14410,CUST-700,2025-12-13 22:21:54,Blender,Home & Garden,1,49.99
ORD-14411,CUST-477,2025-11-05 17:02:51,Coffee Maker,Home & Garden,1,69.99
ORD-14412,CUST-113,2026-03-21 10:43:00,RC Car,Toys,1,49.99
ORD-14413,CUST-762,2026-03-18 06:24:27,Coffee Maker,Home & Garden,2,69.99
ORD-14414,CUST-507,2026-02-17 10:18:28,Smartwatch,Electronics,5,149.99
ORD-14415,CUST-821,2026-02-28 00:24:00,Coffee Maker,Home & Garden,1,69.99
ORD-14416,CUST-158,2026-02-18 01:56:55,Puzzle,Toys,3,19.99
ORD-14417,CUST-835,2025-11-21 22:49:13,Running Shoes,Sports,5,99.99
ORD-14418,CUST-747,2026-02-06 07:15:56,Tennis Racket,Sports,1,119.99
ORD-14419,CUST-584,2026-01-08 19:24:14,Board Game,Toys,3,39.99
ORD-14420,CUST-139,2025-12-20 12:47:46,Planter,Home & Garden,1,24.99
ORD-14421,CUST-830,2026-04-19 02:58:50,T-Shirt,Clothing,2,19.99
ORD-14422,CUST-281,2026-03-13 09:58:12,T-Shirt,Clothing,1,19.99
ORD-14423,CUST-222,2026-03-27 17:06:34,Smartwatch,Electronics,1,149.99
ORD-14424,CUST-827,2026-02-03 03:29:31,Smartwatch,Electronics,1,149.99
ORD-14425,CUST-657,2026-02-14 22:12:03,Coffee Maker,Home & Garden,5,69.99
ORD-14426,CUST-298,2026-01-20 16:15:05,RC Car,Toys,2,49.99
ORD-14427,CUST-440,2025-12-20 02:43:00,Tool Set,Home & Garden,3,129.99
ORD-14428,CUST-273,2026-01-09 05:22:57,Puzzle,Toys,2,19.99
ORD-14429,CUST-475,2026-04-03 19:24:57,Action Figure,Toys,1,14.99
ORD-14430,CUST-780,2026-03-22 05:25:39,Yoga Mat,Sports,1,29.99
ORD-14431,CUST-783,2026-03-07 04:20:20,Smartwatch,Electronics,1,149.99
ORD-14432,CUST-879,2026-02-26 03:08:05,Action Figure,Toys,1,14.99
ORD-14433,CUST-373,2026-04-15 22:34:30,4K Monitor,Electronics,1,299.99
ORD-14434,CUST-145,2025-12-12 14:34:38,Coffee Maker,Home & Garden,2,69.99
ORD-14435,CUST-805,2026-01-28 09:52:44,Action Figure,Toys,1,14.99
ORD-14436,CUST-750,2026-02-08 13:01:05,Wireless Earbuds,Electronics,1,49.99
ORD-14437,CUST-674,2026-04-02 06:44:50,Planter,Home & Garden,1,24.99
ORD-14438,CUST-577,2026-04-22 09:17:59,Puzzle,Toys,3,19.99
ORD-14439,CUST-188,2026-01-21 08:48:43,Puzzle,Toys,4,19.99
ORD-14440,CUST-190,2026-04-11 08:53:19,Mechanical Keyboard,Electronics,4,89.99
ORD-14441,CUST-286,2026-04-07 02:40:55,4K Monitor,Electronics,1,299.99
ORD-14442,CUST-705,2026-01-18 09:05:37,Wireless Earbuds,Electronics,2,49.99
ORD-14443,CUST-110,2026-02-15 19:25:33,Jacket,Clothing,2,89.99
ORD-14444,CUST-571,2026-02-17 06:32:40,4K Monitor,Electronics,3,299.99
ORD-14445,CUST-352,2026-04-21 02:11:46,Blender,Home & Garden,3,49.99
ORD-14446,CUST-757,2026-01-09 14:51:16,Jacket,Clothing,2,89.99
ORD-14447,CUST-855,2026-04-03 23:23:24,T-Shirt,Clothing,1,19.99
ORD-14448,CUST-488,2026-02-06 02:51:53,Blender,Home & Garden,1,49.99
ORD-14449,CUST-243,2026-03-27 22:42:28,Puzzle,Toys,1,19.99
ORD-14450,CUST-331,2026-02-18 17:12:54,Jacket,Clothing,1,89.99
ORD-14451,CUST-304,2026-03-10 22:51:25,Jeans,Clothing,5,49.99
ORD-14452,CUST-365,2026-04-07 07:23:35,Tennis Racket,Sports,1,119.99
ORD-14453,CUST-601,2026-04-04 11:28:14,Planter,Home & Garden,1,24.99
ORD-14454,CUST-457,2026-04-10 14:38:04,Action Figure,Toys,1,14.99
ORD-14455,CUST-746,2025-12-08 00:17:53,Jeans,Clothing,1,49.99
ORD-14456,CUST-699,2026-03-23 19:17:17,Yoga Mat,Sports,1,29.99
ORD-14457,CUST-682,2025-12-31 09:49:17,Jacket,Clothing,5,89.99
ORD-14458,CUST-544,2026-02-18 03:12:25,Planter,Home & Garden,2,24.99
ORD-14459,CUST-798,2026-03-07 09:10:56,Blender,Home & Garden,1,49.99
ORD-14460,CUST-816,2026-02-16 07:02:47,Action Figure,Toys,1,14.99
ORD-14461,CUST-860,2026-03-03 19:31:53,Coffee Maker,Home & Garden,1,69.99
ORD-14462,CUST-891,2026-04-22 17:59:19,Jacket,Clothing,1,89.99
ORD-14463,CUST-578,2025-12-30 06:02:41,Coffee Maker,Home & Garden,1,69.99
ORD-14464,CUST-218,2026-03-21 23:56:22,Action Figure,Toys,2,14.99
ORD-14465,CUST-290,2026-02-15 08:00:51,Running Shoes,Sports,1,99.99
ORD-14466,CUST-700,2025-12-29 17:01:28,Tool Set,Home & Garden,1,129.99
ORD-14467,CUST-486,2026-01-04 18:39:48,Puzzle,Toys,4,19.99
ORD-14468,CUST-430,2026-04-18 10:30:09,Mechanical Keyboard,Electronics,2,89.99
ORD-14469,CUST-108,2026-04-11 21:06:00,Jeans,Clothing,1,49.99
ORD-14470,CUST-442,2026-04-14 11:48:45,Tool Set,Home & Garden,2,129.99
ORD-14471,CUST-202,2026-04-22 07:10:13,Jeans,Clothing,4,49.99
ORD-14472,CUST-413,2026-01-15 05:12:53,Jeans,Clothing,1,49.99
ORD-14473,CUST-290,2026-02-09 09:01:40,Wireless Earbuds,Electronics,1,49.99
ORD-14474,CUST-731,2026-03-21 07:30:34,Tennis Racket,Sports,1,119.99
ORD-14475,CUST-811,2026-02-27 06:18:50,Dumbbells,Sports,2,59.99
ORD-14476,CUST-584,2026-02-18 11:48:20,Sneakers,Clothing,1,79.99
ORD-14477,CUST-482,2026-02-09 17:36:25,RC Car,Toys,1,49.99
ORD-14478,CUST-794,2026-03-12 18:22:04,Yoga Mat,Sports,1,29.99
ORD-14479,CUST-339,2026-03-10 14:59:26,Action Figure,Toys,1,14.99
ORD-14480,CUST-536,2026-01-05 09:21:10,Coffee Maker,Home & Garden,5,69.99
ORD-14481,CUST-510,2026-02-25 16:37:04,Puzzle,Toys,1,19.99
ORD-14482,CUST-624,2026-03-07 23:23:31,Jeans,Clothing,4,49.99
ORD-14483,CUST-711,2026-03-09 23:50:52,Action Figure,Toys,1,14.99
ORD-14484,CUST-681,2026-01-15 13:40:35,T-Shirt,Clothing,1,19.99
ORD-14485,CUST-441,2026-03-29 03:24:07,Smartwatch,Electronics,5,149.99
ORD-14486,CUST-416,2025-11-22 15:15:53,T-Shirt,Clothing,3,19.99
ORD-14487,CUST-569,2026-02-09 06:49:33,Yoga Mat,Sports,1,29.99
ORD-14488,CUST-100,2026-04-02 01:20:21,T-Shirt,Clothing,1,19.99
ORD-14489,CUST-276,2026-03-09 05:30:27,Blender,Home & Garden,1,49.99
ORD-14490,CUST-289,2026-01-25 01:11:37,Sneakers,Clothing,3,79.99
ORD-14491,CUST-547,2026-03-24 02:49:00,4K Monitor,Electronics,2,299.99
ORD-14492,CUST-257,2026-03-09 15:33:14,Board Game,Toys,3,39.99
ORD-14493,CUST-483,2026-04-03 16:20:30,Wireless Earbuds,Electronics,1,49.99
ORD-14494,CUST-452,2026-03-28 09:11:25,Mechanical Keyboard,Electronics,1,89.99
ORD-14495,CUST-803,2026-03-14 15:49:29,Yoga Mat,Sports,2,29.99
ORD-14496,CUST-583,2026-02-27 19:52:12,Yoga Mat,Sports,3,29.99
ORD-14497,CUST-823,2025-12-29 18:02:41,Sneakers,Clothing,2,79.99
ORD-14498,CUST-198,2026-01-25 01:54:52,Yoga Mat,Sports,1,29.99
ORD-14499,CUST-881,2026-02-18 14:10:31,T-Shirt,Clothing,1,19.99
ORD-14500,CUST-434,2026-03-13 09:48:05,Blender,Home & Garden,3,49.99
ORD-14501,CUST-847,2026-03-03 01:47:24,Dumbbells,Sports,1,59.99
ORD-14502,CUST-646,2026-01-29 16:35:47,4K Monitor,Electronics,1,299.99
ORD-14503,CUST-785,2025-11-08 12:49:54,Puzzle,Toys,1,19.99
ORD-14504,CUST-723,2026-02-28 20:41:24,Jeans,Clothing,2,49.99
ORD-14505,CUST-477,2026-01-29 06:16:43,Planter,Home & Garden,1,24.99
ORD-14506,CUST-101,2026-03-28 08:08:24,RC Car,Toys,1,49.99
ORD-14507,CUST-507,2025-11-21 22:00:01,4K Monitor,Electronics,2,299.99
ORD-14508,CUST-241,2026-03-11 17:10:36,Running Shoes,Sports,1,99.99
ORD-14509,CUST-316,2026-04-17 17:10:37,Blender,Home & Garden,1,49.99
ORD-14510,CUST-447,2026-01-08 05:37:53,Yoga Mat,Sports,2,29.99
ORD-14511,CUST-535,2026-02-25 16:20:01,T-Shirt,Clothing,1,19.99
ORD-14512,CUST-496,2025-12-18 11:41:48,Running Shoes,Sports,1,99.99
ORD-14513,CUST-531,2026-03-16 10:37:15,Jeans,Clothing,1,49.99
ORD-14514,CUST-798,2026-03-07 14:50:40,Action Figure,Toys,3,14.99
ORD-14515,CUST-576,2026-02-16 22:44:48,4K Monitor,Electronics,1,299.99
ORD-14516,CUST-850,2026-03-04 00:49:00,Mechanical Keyboard,Electronics,2,89.99
ORD-14517,CUST-514,2026-04-13 12:00:14,Wireless Earbuds,Electronics,1,49.99
ORD-14518,CUST-231,2026-01-12 19:28:45,Puzzle,Toys,1,19.99
ORD-14519,CUST-802,2025-11-21 02:25:36,Tennis Racket,Sports,1,119.99
ORD-14520,CUST-769,2026-04-10 03:34:39,Yoga Mat,Sports,1,29.99
ORD-14521,CUST-155,2026-03-10 19:19:32,Blender,Home & Garden,1,49.99
ORD-14522,CUST-859,2026-04-12 22:29:08,Mechanical Keyboard,Electronics,2,89.99
ORD-14523,CUST-561,2026-03-13 03:13:36,Action Figure,Toys,1,14.99
ORD-14524,CUST-584,2026-04-05 01:53:06,Tool Set,Home & Garden,3,129.99
ORD-14525,CUST-473,2026-02-20 01:14:09,Mechanical Keyboard,Electronics,2,89.99
ORD-14526,CUST-534,2026-03-29 22:22:44,Board Game,Toys,2,39.99
ORD-14527,CUST-790,2026-04-15 01:23:48,4K Monitor,Electronics,1,299.99
ORD-14528,CUST-445,2026-03-10 05:05:42,Puzzle,Toys,1,19.99
ORD-14529,CUST-627,2026-01-09 14:18:44,RC Car,Toys,2,49.99
ORD-14530,CUST-565,2026-01-26 09:13:57,Dumbbells,Sports,1,59.99
ORD-14531,CUST-388,2026-01-13 06:54:12,Smartwatch,Electronics,1,149.99
ORD-14532,CUST-601,2026-01-22 11:52:40,Tennis Racket,Sports,1,119.99
ORD-14533,CUST-713,2026-02-01 16:49:34,Planter,Home & Garden,1,24.99
ORD-14534,CUST-445,2026-03-08 04:12:50,Blender,Home & Garden,2,49.99
ORD-14535,CUST-124,2026-03-12 02:06:03,Board Game,Toys,1,39.99
ORD-14536,CUST-400,2026-02-19 14:45:31,Planter,Home & Garden,1,24.99
ORD-14537,CUST-557,2026-03-15 06:29:05,Tool Set,Home & Garden,1,129.99
ORD-14538,CUST-136,2025-12-15 11:20:51,RC Car,Toys,1,49.99
ORD-14539,CUST-849,2025-12-17 09:28:29,Smartwatch,Electronics,1,149.99
ORD-14540,CUST-505,2026-01-07 16:14:19,Sneakers,Clothing,1,79.99
ORD-14541,CUST-647,2026-03-03 14:55:51,Mechanical Keyboard,Electronics,1,89.99
ORD-14542,CUST-248,2026-01-16 07:54:41,Running Shoes,Sports,1,99.99
ORD-14543,CUST-381,2026-01-28 20:47:44,Planter,Home & Garden,5,24.99
ORD-14544,CUST-805,2026-02-15 22:46:28,RC Car,Toys,1,49.99
ORD-14545,CUST-850,2026-04-05 05:58:28,Action Figure,Toys,1,14.99
ORD-14546,CUST-141,2025-11-15 06:07:29,4K Monitor,Electronics,1,299.99
ORD-14547,CUST-139,2026-03-19 02:43:45,T-Shirt,Clothing,2,19.99
ORD-14548,CUST-841,2026-03-21 06:36:18,Mechanical Keyboard,Electronics,1,89.99
ORD-14549,CUST-842,2026-04-03 22:10:35,4K Monitor,Electronics,1,299.99
ORD-14550,CUST-752,2026-04-16 21:43:01,Blender,Home & Garden,1,49.99
ORD-14551,CUST-122,2025-11-19 14:32:26,Jeans,Clothing,5,49.99
ORD-14552,CUST-363,2026-01-03 15:35:52,4K Monitor,Electronics,3,299.99
ORD-14553,CUST-543,2026-04-12 12:12:09,Mechanical Keyboard,Electronics,2,89.99
ORD-14554,CUST-684,2026-02-23 22:44:35,Coffee Maker,Home & Garden,5,69.99
ORD-14555,CUST-730,2026-03-09 07:30:50,Action Figure,Toys,1,14.99
ORD-14556,CUST-349,2026-03-20 15:07:21,Smartwatch,Electronics,1,149.99
ORD-14557,CUST-584,2026-03-22 09:24:57,Jacket,Clothing,2,89.99
ORD-14558,CUST-547,2026-04-16 19:27:07,Coffee Maker,Home & Garden,2,69.99
